id|nodes
786967008|[7357099732, 7357099733, 7357099734, 7357099735, 7357099736, 7357099737, 7357099738, 7357099739, 7357099740, 7357099741, 7357099742, 7357099743, 7357099744, 7357099745, 7357099746, 7357099747, 7357099748, 7357099732]
786967009|[7357099749, 7357099750, 7357099751, 7357099752, 7357099753, 7357099754, 7357099755, 7357099756, 7357099757, 7357099758, 7357099759, 7357099760, 7357099761, 7357099762, 7357099763, 7357099764, 7357099765, 7357099766, 7357099767, 7357099768, 7357099769, 7357099770, 7357099771, 7357099772, 7357099773, 7357099774, 7357099775, 7357099776, 7357099777, 7357099778, 7357099779, 7357099780, 7357099781, 7357099782, 7357099783, 7357099784, 7357099785, 7357099786, 7357099787, 7357099788, 7357099789, 7357099790, 7357099791, 7357099792, 7357099793, 7357099794, 7357099795, 7357099796, 7357099797, 7357099798, 7357099799, 7357099800, 7357099801, 7357099802, 7357099803, 7357099804, 7357099805, 7357099806, 7357099807, 7357099808, 7357099809, 7357099810, 7357099811, 7357099749]
786967010|[7357099812, 7357099813, 7357099814, 7357099815, 7357099816, 7357099817, 7357099818, 7357099819, 7357099820, 7357099821, 7357099822, 7357099823, 7357099824, 7357099825, 7357099826, 7357099827, 7357099812]
786967011|[7357099828, 7357099829, 7357099830, 7357099831, 7357099832, 7357099833, 7357099834, 7357099835, 7357099836, 7357099837, 7357099838, 7357099839, 7357099840, 7357099841, 7357099842, 7357099828]
786967012|[7357099843, 7357099844, 7357099845, 7357099846, 7357099847, 7357099848, 7357099849, 7357099850, 7357099851, 7357099843]
786967013|[7357099852, 7357099853, 7357099854, 7357099855, 7357099856, 7357099857, 7357099858, 7357099859, 7357099860, 7357099861, 7357099862, 7357099863, 7357099864, 7357099865, 7357099866, 7357099867, 7357099852]
786967016|[7357099887, 7357099888, 7357099889, 7357099890, 7357099891, 7357099892, 7357099893, 7357099894, 7357099895, 7357099896, 7357099897, 7357099898, 7357099899, 7357099900, 7357099901, 7357099902, 7357099887]
786967017|[7357099903, 7357099904, 7357099905, 7357099906, 7357099907, 7357099908, 7357099909, 7357099910, 7357099911, 7357099912, 7357099913, 7357099914, 7357099915, 7357099916, 7357099917, 7357099918, 7357099919, 7357099920, 7357099921, 7357099922, 7357099923, 7357099924, 7357099925, 7357099903]
786967018|[7357099926, 7357099927, 7357099928, 7357099929, 7357099930, 7357099931, 7357099932, 7357099933, 7357099934, 7357099935, 7357099936, 7357099937, 7357099938, 7357099939, 7357099940, 7357099941, 7357099942, 7357099926]
786967019|[7357099943, 7357099944, 7357099945, 7357099946, 7357099943]
786967020|[7357099947, 7357099948, 7357099949, 7357099950, 7357099947]
786967021|[7357099951, 7357099952, 7357099953, 7357099954, 7357099955, 7357099956, 7357099957, 7357099958, 7357099959, 7357099960, 7357099961, 7357099962, 7357099963, 7357099964, 7357099965, 7357099966, 7357099967, 7357099968, 7357099969, 7357099970, 7357099971, 7357099972, 7357099973, 7357099974, 7357099975, 7357099976, 7357099977, 7357099978, 7357099979, 7357099980, 7357099981, 7357099982, 7357099983, 7357099984, 7357099985, 7357099986, 7357099987, 7357099988, 7357099989, 7357099990, 7357099991, 7357099992, 7357099993, 7357160784, 7357099994, 7357160785, 7357099995, 7357160786, 7357099996, 7357099997, 7357160787, 7357099998, 7357099999, 7357100000, 7357100001, 7357100002, 7357100003, 7357100004, 7357100005, 7357100006, 7357100007, 7357100008, 7357100009, 7357100010, 7357100011, 7357100012, 7357100013, 7357100014, 7357100015, 7357100016, 7357100017, 7357100018, 7357100019, 7357100020, 7357100021, 7357100022, 7357100023, 7357100024, 7357100025, 7357100026, 7357100027, 7357099951]
786967031|[7357100183, 7357100184, 7357100185, 7357100186, 7357100187, 7357100188, 7357100189, 7357100190, 7357100191, 7357100192, 7357100193, 7357100194, 7357100195, 7357100196, 7357100197, 7357100198, 7357100199, 7357100200, 7357100201, 7357100202, 7357100203, 7357100204, 7357100205, 7357100206, 7357100207, 7357100208, 7357100209, 7357100210, 7357100211, 7357100212, 7357100213, 7357100214, 7357100215, 7357100216, 7357100217, 7357100218, 7357100219, 7357100220, 7357100221, 7357100222, 7357100223, 7357100224, 7357100225, 7357100226, 7357100227, 7357100228, 7357100229, 7357100230, 7357100231, 7357100232, 7357100233, 7357100234, 7357100235, 7357100236, 7357100237, 7357100238, 7357100239, 7357100240, 7357100241, 7357100242, 7357100243, 7357100244, 7357100245, 7357100246, 7357100247, 7357100248, 7357100249, 7357100250, 7357100251, 7357100252, 7357100253, 7357100254, 7357100255, 7357100256, 7357100257, 7357100258, 7357100259, 7357100260, 7357100261, 7357100262, 7357100263, 7357100264, 7357100265, 7357100266, 7357100267, 7357100268, 7357100183]
786967038|[7357100355, 7357100356, 7357100357]
786967039|[7357100358, 7357100359, 7357100360]
786967040|[7357100361, 7357100362, 7357100363]
786967041|[7357100364, 7357100365]
786967042|[7357100366, 7357100367, 7357100368]
786967043|[7357100369, 7357100370, 7357100371]
786967045|[7357100374, 7357100375, 7357100376]
786975218|[7357160697, 7357160698, 7357160699, 7357160700, 7357160701, 7357160702, 7357160703, 7357160704, 7357160697]
786975219|[7357160705, 7357160706, 7357160707, 7357160708, 7357160709, 7357160710, 7357160711, 7357160712, 7357160713, 7357160714, 7357160705]
786975220|[7357160715, 7357160716, 7357160717, 7357160718, 7357160719, 7357160720, 7357160721, 7357160722, 7357160715]
786975221|[7357160723, 7357160724, 7357160725, 7357160726, 7357160727, 7357160728, 7357160729, 7357160730, 7357160723]
786975222|[7357160731, 7357160732, 7357160733, 7357160734, 7357160735, 7357160736, 7357160737, 7357160738, 7357160739, 7357160731]
786975223|[7357160740, 7357160741, 7357160742, 7357160743, 7357160744, 7357160745, 7357160746, 7357160747, 7357160740]
786975224|[7357160748, 7357160749, 7357160750, 7357160751, 7357160752, 7357160753, 7357160754, 7357160755, 7357160756, 7357160748]
786975225|[7357160757, 7357160758, 7357160759, 7357160760, 7357160761, 7357160762, 7357160763, 7357160764, 7357160757]
786975226|[7357160765, 7357160766, 7357160767, 7357160768, 7357160769, 7357160765]
786981222|[7357195424, 7357195425, 7357195426, 7357195427, 7357195428, 7357195429, 7357195430, 7357195431, 7357195432, 7357195433, 7357195434, 7357195435, 7357195424]
786981223|[7357195436, 7357195437, 7357195460, 7357195438, 7357195439, 7357195440, 7357195441, 7357195442, 7357195443, 7357195444, 7357195445, 7357195446, 7357195436]
786981224|[7357195447, 7357195448, 7357195449, 7357195450, 7357195451, 7357195452, 7357195453, 7357195454, 7357195455, 7357195456, 7357195457, 7357195458, 7357195459, 7357195463, 7357195464, 7357195465, 7357195462, 7357195447]
797860214|[7462465172, 7462465173]
797860215|[7462465174, 7462465175]
797860216|[7462465176, 7462465177, 7462465178, 7462465179, 7462465180, 7462465181, 7462465182, 7462465183]
802414295|[7505828275, 7505828276, 7505828277, 7505828278, 7505828279, 7505828280, 7505828281, 7505828282, 7505828283, 7505828284, 7505832085]
914518291|[7357099506, 8495318269, 8495318270, 8495318271, 8495318272, 8495318273, 8495318274, 8495318275, 8495318276, 8495318277, 8495318278, 8495318279, 8495318280, 8495318281, 8495318282, 8495318283, 8495318284, 8495318285, 8495318286, 8495318287, 8495318288, 8495318289, 8495318290, 8495318291, 8495318292, 8495318293, 8495318294, 8495318295, 8495318296, 8495318297, 8495318298, 8495318299, 8495318300, 8495318301, 8495318302, 8495318303, 8495318304, 8495318305, 8495318306, 8495318307, 8495318308, 8790746242, 8495318309, 8790746241, 8495318310, 8790746240, 8495318311, 8790746239, 8495318312, 8790746238, 8495318313, 8790746237, 8495318314, 8790746236, 8495318315, 8790746235, 8495318316, 8495318317, 8495318318, 8495318319, 8495318320, 8495318321, 8495318322, 8495318323, 8495318324, 8495318325, 8495318326, 8495318327, 8495318328, 8495318329, 8495318330, 8495318331, 8495318332, 8495318333, 8495318334, 8495318335, 8495318336, 8495318337, 8495318338, 8495318339, 8495318340, 8495318341, 8495318342, 8495318343, 8495318344, 8495318345, 8495318346, 8495318347, 8495318348, 8495318349, 8495318350, 8495318351, 8495318352, 8495318353, 8495318354, 8495318355, 8495318356, 8495318357, 8495318358, 8495318359, 8495318360, 8495318361, 1003879819, 1003879742, 1003879811, 8495318362, 8495318363, 8495318364, 8495318365, 8495318366, 8495318367, 8495318368, 8495318369, 8495318370, 8495318371, 8495318372, 8495318373, 8495318374, 8495318375, 8495318376, 8495318377, 8495318378, 8495318379, 8495318380, 8495318381, 8495318382, 8495318383, 8495318384, 8495318385, 8495318386, 8495318387, 8495318388, 8495318389, 8495318390, 8495318391, 8495318392, 8495318393, 8495318394, 8495318395, 8495318396, 8495318397, 8495318398, 8495318399, 8495318400, 8495318401, 8495318402, 8495318403, 8495318404, 8495318405, 8495318406, 8495318407, 8495318408, 8495318409, 8495318410, 8495318411, 8495318412, 8495318413, 8495318414, 8495318415, 8495318416, 8495318417, 8495318418, 8495318419, 8495318420, 8495318421, 8495318422, 8495318423, 8495318424, 8495318425, 8495318426, 8495318427, 8495318428, 8495318429, 8495318430, 8495318431, 8495318432, 8495318433, 8495318434, 8495318435, 8495318436, 8495318437, 8495318438, 8495318439, 8495318440, 8495318441, 8495318442, 8495318443, 8495318444, 8495318445, 8495318446, 8495318447, 8495318448, 8495318449, 8495318450, 8495318451, 8495318452, 8495318453, 8495318454, 8495318455, 8495318456, 8495318457, 8495318458, 8495318459, 8495318460, 8495318461, 8495318462, 8495318463, 8495318464, 8495318465, 8495318466, 8495318467, 7357099677, 7357099506]
921617921|[8556381857, 8556381858, 8556381859]
921692021|[8557005712, 8557005713, 8557005714, 8557005715, 8557005716, 8557025017, 7017202303]
921692022|[8557025018, 8557025019, 8557025020, 8557025021, 8557025022]
921692023|[8557025018, 1213713138, 7017202302, 7017202303, 7017202304, 8557025022, 8557005712, 1213713147]
12272674|[111241723, 111241730, 111241738, 111241739, 111241740, 111241743, 111241749, 111241751, 111241754, 111241760, 111241767, 111241770, 111241775, 111241782, 111241790, 111611443, 111241801, 111241804, 111241807, 111241811, 111241813, 111241817, 111636389, 111241822, 111412432, 111241827, 111241830, 111241833, 111241837, 111241846, 5012441535, 5012441536, 111241868, 111241872, 5012441537, 5012441538, 111241878, 111241882, 111241887, 111241889, 5014934347, 5014934348, 5014934349, 111407086, 111241897, 111241903, 5014999282, 111241905, 111241908, 111241911, 111241913, 111241914, 111366960, 111241920]
12280849|[111312782, 111312783, 111312786, 111312789, 111312791, 111312794, 111312797, 111312798, 111312799, 111312801]
12284278|[111338527, 111338529, 111338532, 111338535, 111338537, 111338538, 111338543, 111338547, 111338550, 111338552, 111338554, 111338556, 111338560, 111338563, 111338565, 111338569, 111338574, 111338577, 111338580, 111338582, 111338587, 111338590, 111338593, 111338597, 111338599, 111338601, 111338603]
12286016|[111339942, 111353561, 111353563, 111353566, 111353568, 111353570, 111353573, 111353577, 111312801, 111353580, 111353582, 111353587, 111353591, 111353593, 111353596, 111353602]
12290343|[111391568, 111391572, 111391575, 111391578, 111391581, 111391586, 111391589, 111391591, 111391595, 111391599, 111391603, 111391607, 111391611, 111391615, 111391620, 111391623, 111391630, 111391633, 111391637, 111391642, 111391648, 111391652, 111391654]
12293813|[111424821, 111424823, 111424826, 111424829, 111424833, 111424836, 111424839, 111424842, 111424851, 111424854, 111424857, 111424869, 111424871, 111424879, 111424884, 111391623]
12294164|[111427796, 111427799, 111427802, 111427804, 111427806, 111427810, 111427812, 111427814]
12302482|[8556680250, 8556680249, 8556680248, 8556680247, 8556680246, 8556680245, 8556680244, 8556680243, 8556680242, 8556680241, 8556680250, 111502085, 111463907]
12305555|[111338580, 111527646, 111527649]
12311549|[111312801, 111580954]
12313622|[111463940, 111598389, 111598392, 111598395, 111598399, 111587134, 111598400, 111598401, 111598403, 111598405, 111598410, 111598412, 111427796, 111338527, 111241913, 111598418]
12314028|[111391572, 111424821, 111312782, 111353561, 111601700, 111601705, 111601711, 111601714, 111601717, 111601721, 111601723, 111601724, 111601726, 111598418, 111601727, 111601729, 111601731, 111601735, 111601737, 111601740, 111601744, 111601748, 111601751, 111601754, 111601758, 111601760, 111601762, 111353596]
12319635|[111433458, 7505832085, 111645201, 111645204, 111418150, 111645206, 111399079, 111573646, 111468551, 111304217, 111627486]
40329905|[111627429, 111627452, 111627455, 111627457, 111627460, 111627462, 111627465, 111627468, 111627469, 111627470, 111627471, 111627472, 111627475, 111627479, 111627481, 111627482, 111627484, 111627485, 111627486, 111627489, 111627491, 111627494, 111627496, 111627499, 111627500, 111627501, 111627502, 111627503, 111627504, 111627505, 111627506, 111627509, 111627511, 111627513, 111416343, 111627521, 111627523, 111627526, 111322017, 111613329, 111358002, 111490234, 111364935]
40419838|[489138196, 489138197, 7357080624, 489138198, 7357099509, 489138199, 489138200, 489138201, 489138202, 489138203, 489138204, 489138205, 489138206, 7359501694, 7359501695, 489138207, 7359501718, 489138208, 7357027499, 489138209, 2540844548, 489138210, 2540844528, 2540844525, 2540844522, 7358724220, 489138211, 7357100151, 7359559738, 7359559752, 7359559754, 489138212, 489138214, 489138217, 7359559769, 489138220, 489138222, 489138224, 489138227, 489138229, 489138232, 489138235, 489138238, 489138245, 7359559824, 489138249, 7359559827, 489138252, 489138253, 489138254, 7357099555, 489138256, 489138259, 489138261, 489138264, 489138268, 489138270, 489138277, 489138280, 2623104772, 2623104774, 489138282, 7357027510, 2623104776, 489138285, 489138287, 489138290, 7359499754, 489138293, 7359499755, 489138297, 489138300, 489138302, 489138305, 489138312, 1405983239, 7359501615, 489138196]
40477946|[490519874, 8505466335, 8505466336, 8505466353, 490519875, 490519876, 8505466338, 8505466361, 8505466337, 490519874]
83672321|[111339898, 111339901, 111339907, 1213713144, 5065216150, 111339911, 111339913, 111339916, 111339917, 111339919, 111339921, 5065216155, 111339924, 5065216154, 8556381857, 5065216153, 7238058415, 2560567174, 111339926, 111339931, 1405983179, 1626371542, 111339934, 1405982389, 7456074711, 7456074709, 111339939, 8453237168, 5022755797, 8505466339, 111339942, 5022755796, 8348973096, 8348973094, 8505466376, 8348973098, 5012738929, 111241911, 6802551877, 5012520430, 111339949, 7226705370, 5013061977, 7226705380, 8446732194, 7694916407, 6976319040, 7694916416, 6976319043, 7595667781, 7498112728, 5015402386, 7595667784, 5015402376, 7069728234, 8555932760, 5015402418, 7069728243, 8555932757, 5014999290, 111339950, 7088065129, 5014999237, 7088065131, 5014999236, 5753503703, 111339952, 5753503704, 7414155927]
126906987|[111339939, 1405982700, 7456074710, 1405982849, 1405982765, 1405982577, 1405982957, 1405982824, 1405982854, 1405982528]
126907010|[1405983179, 1405983405, 1405983099, 1405983356, 1405983380, 1405982937, 1405982721, 1405982386]
126907038|[1405982389, 1405982447]
149690330|[111339931, 1626371545, 7705726932, 1626371557, 1626371543, 1626371558, 1626371540, 1626371544, 1626371561, 111627429, 1626371559, 1626371552, 1626371560, 1626371554, 1626371539, 7705726931, 1626371562, 1626371542]
149690976|[1626374039, 1626374030, 111304210, 5065216145, 111416338, 111304213, 5065216146, 111304217, 111304220, 5065242125, 111304225, 111304227, 7357160722, 7357160702, 7357160704, 111304232, 2540844499, 111304234, 2540844471, 111304239, 111304247, 4840661045, 111304249, 1612019065, 1611963027]
157294975|[111485049, 1695039464, 1695039458, 1695039460, 1695039453, 111579848, 111552707, 1695034397, 1695034393, 1695034382, 1695034400, 1695034404, 1695034395, 5013061981, 1695034401, 1695035365, 1695035347, 1695035361, 5013061980, 5013061979, 1695035366, 1695035351, 1695035353, 1695035354, 5013061978, 1695035368, 1695035348, 1695035363, 7357160763, 1695035370, 7357160728, 7357160729, 7357160714, 1695035350, 1695035346, 1695035694, 1695035691, 1695035690, 1695035688, 1695036127, 1695036117, 1695036152, 1612019062, 1612019058, 1612019059, 1612021810, 1612021802, 1612021803, 1612021801, 1612021806, 1612028309, 1612028315, 1612028316, 1612028312, 1612028314, 1612028311, 1612028518, 1612028727, 1612028726, 1612028725]
157294976|[1695036154, 1695036146, 1695036098, 1695036167, 1695036123, 1695036162, 1695036180, 1695036134, 1695036114, 1695036185, 1695036165, 1695036182, 1695036143, 1695036189, 1695036187, 1695036184, 1695036171, 1695036102, 1695036101, 7357160768, 1695036156, 7357160736, 7357160739, 1695036135, 1695036145, 1695036111, 1695036124, 1695036150, 1695036148, 1695036109, 1695036126, 1695036140, 1611963580]
